PersonnelID,Name,AgencyID,Position,ClearanceLevel
3123,Mark Evans,179,"Doctor, hospital",Top Secret
3124,Erica Lawrence,50,Copy,Secret
3125,Michelle Norton,81,"Scientist, clinical (histocompatibility and immunogenetics)",Top Secret
3126,Jack Adams,96,Glass blower/designer,Secret
3127,David Brown,184,Chiropodist,Top Secret
3128,Janet Lopez,105,Leisure centre manager,Secret
3129,Thomas Spence,25,"Psychotherapist, child",Top Secret
3130,Brandi Hensley,174,"Doctor, general practice",Secret
3131,Abigail Hill,74,"Producer, television/film/video",Confidential
3132,Richard Christensen,166,"Clinical scientist, histocompatibility and immunogenetics",Confidential
3133,Mary Price,32,Insurance broker,Secret
3134,Zachary James,70,"Administrator, education",Secret
3135,Jacob Rogers,190,Horticultural consultant,Secret
3136,Amber Hicks,147,"Scientist, forensic",Confidential
3137,Amy Fox,90,Private music teacher,Confidential
3138,Sharon Evans,98,Fisheries officer,Secret
3139,Michelle Jones,3,"Librarian, public",Confidential
3140,Jennifer Walker,103,Barrister's clerk,Top Secret
3141,Colin Evans,107,Engineering geologist,Secret
3142,Christopher Morales,174,"Conservator, museum/gallery",Confidential
3143,Michael George,6,Hotel manager,Secret
3144,Kenneth Stanley,42,Multimedia specialist,Top Secret
3145,Teresa Ellis,146,"Physicist, medical",Top Secret
3146,Dan Espinoza,126,Fish farm manager,Secret
3147,James Brown,18,Manufacturing engineer,Top Secret
3148,Laura Adkins,107,Art gallery manager,Top Secret
3149,Meagan Marshall,29,Best boy,Confidential
3150,Jessica Holland,9,Ophthalmologist,Secret
3151,Debra Zamora,54,Colour technologist,Secret
3152,Nathan Reed,54,Commercial/residential surveyor,Top Secret
3153,Gary Clark,199,"Surveyor, rural practice",Secret
3154,Phillip Bailey,77,Restaurant manager,Secret
3155,Todd Richards,69,"Engineer, land",Confidential
3156,David Miller,68,Chartered management accountant,Secret
3157,Amber Butler,13,"Research officer, government",Confidential
3158,Brian Oliver,40,Geophysical data processor,Confidential
3159,Natalie Gray,140,Government social research officer,Confidential
3160,James Blackburn,11,"Designer, furniture",Top Secret
3161,Alex Odonnell,98,Aeronautical engineer,Top Secret
3162,Dr. Kayla Johnson,42,"Conservator, furniture",Top Secret
3163,David Howard,154,Exhibition designer,Secret
3164,Joseph Thomas,94,Research scientist (maths),Top Secret
3165,Pam Gibson,22,Pensions consultant,Confidential
3166,Daniel Pham,122,Medical sales representative,Top Secret
3167,Gary Martinez,104,"Therapist, sports",Secret
3168,Carl Aguirre,22,Biomedical scientist,Confidential
3169,Cesar Bartlett,144,Public librarian,Top Secret
3170,Matthew Campbell,148,"Engineer, broadcasting (operations)",Confidential
3171,Joseph Riley,101,Dramatherapist,Top Secret
3172,Lisa Schmidt,136,Mudlogger,Confidential
3173,Crystal Brown,72,"Geneticist, molecular",Top Secret
3174,Daniel Padilla,139,Retail merchandiser,Top Secret
3175,Nathan Carr PhD,162,Dealer,Confidential
3176,Karen Becker,94,"Engineer, mining",Secret
3177,Kevin Weeks,80,Human resources officer,Confidential
3178,Tracy Robinson,170,Information systems manager,Top Secret
3179,Monica Simmons,86,Jewellery designer,Secret
3180,Kathy Watts,167,Waste management officer,Confidential
3181,Autumn Smith,178,"Scientist, research (life sciences)",Confidential
3182,Sonia Smith,15,Jewellery designer,Confidential
3183,William Martinez,92,Occupational psychologist,Secret
3184,Thomas Gordon,42,Clinical psychologist,Top Secret
3185,Benjamin Andrews,87,"Engineer, communications",Top Secret
3186,Chelsea Newman,30,Industrial/product designer,Secret
3187,Eric Martinez,83,Cartographer,Confidential
3188,Laurie Gregory,173,Tree surgeon,Top Secret
3189,Ian Flores,157,Secretary/administrator,Confidential
3190,Jacob Mcneil,153,Air traffic controller,Confidential
3191,Amanda Zimmerman,119,"Teacher, special educational needs",Secret
3192,Phyllis Cortez,141,"Engineer, technical sales",Confidential
3193,Brian Diaz,54,Insurance risk surveyor,Confidential
3194,Christopher Perez,142,Claims inspector/assessor,Confidential
3195,Maria Logan,175,Trade mark attorney,Top Secret
3196,Benjamin Randall,100,Equities trader,Secret
3197,Amanda Hicks,65,Multimedia specialist,Secret
3198,Richard Hickman,155,Psychotherapist,Top Secret
3199,Timothy Doyle,159,Mudlogger,Confidential
3200,Bruce Davis,44,Contractor,Secret
3201,Christopher Anderson,59,Community arts worker,Secret
3202,Elizabeth Williams,14,"Radiographer, therapeutic",Confidential
3203,Melvin Hall Jr.,43,Paramedic,Secret
3204,Kenneth Hill,189,Nature conservation officer,Top Secret
3205,Mark Roy,149,Paramedic,Confidential
3206,Edward Walton,88,Prison officer,Secret
3207,Cynthia Tucker,12,Insurance broker,Top Secret
3208,Scott Parker,147,Legal executive,Top Secret
3209,Robert Jones,30,Exhibition designer,Secret
3210,Michael Mendez,120,"Surveyor, rural practice",Confidential
3211,Jeffrey Baker,40,"Designer, textile",Top Secret
3212,Gabriel Norman,89,Nutritional therapist,Secret
3213,Colin Graham,23,Counselling psychologist,Secret
3214,Christopher Warren,110,Electrical engineer,Secret
3215,Jeffrey Reynolds,76,Chartered loss adjuster,Top Secret
3216,Tristan Martinez,142,Control and instrumentation engineer,Secret
3217,Heather Wagner,69,"Engineer, water",Confidential
3218,Lynn Boyd,37,Technical author,Top Secret
3219,Megan Gilbert,185,Applications developer,Secret
3220,Andrea Schmidt,163,Education administrator,Confidential
3221,Andrew Burnett,67,"Pharmacist, hospital",Top Secret
3222,Jesse Fleming,23,Higher education careers adviser,Top Secret
3223,Kendra Griffin MD,8,Legal executive,Confidential
3224,Vincent Brown,45,Commercial art gallery manager,Top Secret
3225,Gloria Lee,146,"Editor, magazine features",Confidential
3226,Keith Flowers,115,Site engineer,Secret
3227,Michelle Allen,176,Telecommunications researcher,Top Secret
3228,Leslie Jacobson,57,Bonds trader,Secret
3229,David Davis,46,Horticultural therapist,Confidential
3230,Zachary Thomas,119,Optometrist,Confidential
3231,Ryan Weaver,62,Forensic scientist,Secret
3232,Matthew Hudson,76,Ergonomist,Top Secret
3233,Austin Carr,84,Office manager,Secret
3234,Megan Burns,64,Tax inspector,Secret
3235,John Jackson,162,"Scientist, research (maths)",Secret
3236,Thomas Wilson,112,"Engineer, manufacturing",Secret
3237,Crystal Sanchez,11,Herbalist,Top Secret
3238,Joyce Brandt,186,Automotive engineer,Confidential
3239,Vincent Mayo,157,Energy engineer,Confidential
3240,Adam Morse,81,"Therapist, drama",Confidential
3241,Joe Padilla,129,Environmental consultant,Confidential
3242,Andrew Crawford,27,Barrister's clerk,Confidential
3243,Maria Parrish,68,Secretary/administrator,Top Secret
3244,Anthony Hall,40,Politician's assistant,Top Secret
3245,Rebecca Shelton,185,"Therapist, nutritional",Secret
3246,Jeffrey Cook,67,Agricultural consultant,Top Secret
3247,Rick Bryant DDS,82,"Engineer, manufacturing",Confidential
3248,Daniel Drake,173,Architectural technologist,Secret
3249,Gina Williams,70,"Engineer, building services",Secret
3250,Andrea Jacobs,29,"Production assistant, television",Secret
3251,Jason Brown,109,Restaurant manager,Top Secret
3252,Timothy Mayo,3,"Teacher, early years/pre",Confidential
3253,Mary Edwards,194,"Designer, ceramics/pottery",Confidential
3254,Peggy Walsh,25,Hospital pharmacist,Top Secret
3255,Sean Navarro MD,84,"Editor, magazine features",Secret
3256,Tina Montgomery,2,Town planner,Top Secret
3257,Devin Young,6,Air cabin crew,Confidential
3258,Nathaniel Roberts,73,Environmental manager,Top Secret
3259,Jennifer Evans,66,Medical secretary,Top Secret
3260,Angela Nelson,80,"Engineer, production",Secret
3261,Kendra Bryant,87,"Engineer, energy",Confidential
3262,Kenneth Irwin,114,"Investment banker, operational",Secret
3263,Christy Bauer,87,"Engineer, broadcasting (operations)",Secret
3264,Timothy Norris,74,Futures trader,Secret
3265,Robert Butler,119,Ergonomist,Confidential
3266,Larry Clark,127,"Horticulturist, commercial",Secret
3267,Tony Woodard,36,Warehouse manager,Confidential
3268,Melissa Carter,143,Senior tax professional/tax inspector,Top Secret
3269,Jonathan Mccann,59,Magazine journalist,Secret
3270,Edward Smith,185,Transport planner,Confidential
3271,Lauren Hoffman,151,Dietitian,Confidential
3272,Timothy White,148,Warehouse manager,Confidential
3273,Caroline Garrett,67,"Engineer, mining",Confidential
3274,David Kline MD,124,"Conservation officer, historic buildings",Secret
3275,Jermaine Bean,31,"Accountant, chartered",Confidential
3276,Samantha Odonnell,80,Medical illustrator,Top Secret
3277,Melissa Williams,121,Restaurant manager,Confidential
3278,Christopher Garcia,106,Physiotherapist,Top Secret
3279,Alyssa Owen,160,"Engineer, electronics",Confidential
3280,Anna Wilson,135,Investment analyst,Confidential
3281,Pamela Jones,42,Amenity horticulturist,Confidential
3282,Brenda Davis,91,Pathologist,Top Secret
3283,Emily George,174,Event organiser,Secret
3284,Kelly Weaver,29,"Investment banker, operational",Secret
3285,Suzanne Cole,46,"Surveyor, hydrographic",Confidential
3286,Brandon Fields,148,"Scientist, physiological",Secret
3287,Angel Russell,42,Restaurant manager,Secret
3288,Jocelyn Mason,50,"Engineer, site",Confidential
3289,Janet Myers,9,"Investment banker, operational",Confidential
3290,Ricardo Huber,83,"Horticulturist, amenity",Secret
3291,Theresa Stephens,14,Automotive engineer,Top Secret
3292,Christopher Wallace,163,Chartered legal executive (England and Wales),Secret
3293,Gregory Duran,9,Television production assistant,Top Secret
3294,Dr. Shawn Mckenzie,57,Environmental consultant,Top Secret
3295,William Henderson,4,"Scientist, physiological",Confidential
3296,Kristen Lam,143,"Therapist, nutritional",Top Secret
3297,George Miller,59,"Programmer, multimedia",Confidential
3298,Terri Floyd,68,Telecommunications researcher,Top Secret
3299,Tyler Burns,33,Clinical embryologist,Top Secret
3300,Timothy Carney,200,Information officer,Secret
3301,Roger Garcia,163,Health visitor,Confidential
3302,David Rodriguez,185,Human resources officer,Secret
3303,Eric Steele,189,Community development worker,Top Secret
3304,Sara Barnett,73,Minerals surveyor,Top Secret
3305,Aaron Brewer,47,Senior tax professional/tax inspector,Confidential
3306,Gabriel Turner,65,Media planner,Confidential
3307,Hannah Martinez,131,Social researcher,Secret
3308,James Evans,107,General practice doctor,Confidential
3309,Mary Watson,77,"Scientist, forensic",Confidential
3310,James Parker,162,"Therapist, art",Confidential
3311,Michael Andrews,42,Television production assistant,Top Secret
3312,Shannon Wagner,63,Metallurgist,Secret
3313,Michele Flynn,156,Barrister's clerk,Secret
3314,Jeffery Fleming,80,"Exhibitions officer, museum/gallery",Secret
3315,Julie Dean,96,Dentist,Top Secret
3316,Darlene Frost,52,Accounting technician,Confidential
3317,Rachael Rodgers,139,"Geologist, wellsite",Top Secret
3318,Victoria Dougherty,153,Retail banker,Top Secret
3319,Stephen Vasquez,104,Translator,Top Secret
3320,Laura Hoffman,75,"Investment banker, corporate",Secret
3321,Bruce Patrick,74,Sports administrator,Confidential
3322,Patricia Hall,15,Rural practice surveyor,Secret
3323,Adam Mathis,172,"Scientist, water quality",Secret
3324,Brianna Cruz,116,Furniture conservator/restorer,Top Secret
3325,Chase Yates,52,"Engineer, control and instrumentation",Top Secret
3326,Christine Martinez,152,Research scientist (physical sciences),Confidential
3327,Robin Howard,168,"Programmer, multimedia",Top Secret
3328,Ronald Meyers,74,Air traffic controller,Secret
3329,Lauren Morrison,123,Teaching laboratory technician,Confidential
3330,Andrew Flores,4,Database administrator,Confidential
3331,Amanda Dickerson,80,Advertising account executive,Top Secret
3332,Heather Sanchez,120,Ambulance person,Confidential
3333,Hunter Nunez,123,"Buyer, retail",Confidential
3334,Logan Boyd,125,Special educational needs teacher,Top Secret
3335,Brooke Burns,182,Broadcast journalist,Confidential
3336,Kevin Hernandez,128,Information systems manager,Confidential
3337,Devin Joseph,155,Midwife,Secret
3338,William Gonzalez,39,"Psychologist, prison and probation services",Confidential
3339,Terry Bowers,185,Purchasing manager,Top Secret
3340,Sarah Krueger,197,"Surveyor, quantity",Top Secret
3341,Alexander Perez,197,Forensic psychologist,Top Secret
3342,Amber Moore,117,Secondary school teacher,Top Secret
3343,Ryan Hernandez,36,Regulatory affairs officer,Top Secret
3344,Melissa Guerrero,14,Barista,Confidential
3345,Kristin Ray,164,Homeopath,Secret
3346,Shawna Moore,199,Careers adviser,Top Secret
3347,Jennifer Mcconnell,119,"Psychologist, counselling",Secret
3348,Brittany Barnes,159,Glass blower/designer,Top Secret
3349,Marcus Poole,160,Mudlogger,Secret
3350,Christopher Mullins,19,Town planner,Secret
3351,Heidi Carter,158,Diagnostic radiographer,Confidential
3352,Cathy Norman DDS,40,Primary school teacher,Secret
3353,Jack Grant DVM,138,Writer,Confidential
3354,Eric Johnson,4,"Accountant, chartered certified",Confidential
3355,Sean Mckinney,129,Data processing manager,Top Secret
3356,Shannon Sloan,54,"Pharmacist, community",Confidential
3357,Shaun Andrews,156,Building control surveyor,Top Secret
3358,Jamie Johnston,74,Consulting civil engineer,Top Secret
3359,Craig Rhodes,36,Learning disability nurse,Secret
3360,Lisa Shepherd,108,Environmental consultant,Secret
3361,Michael Lewis,142,Facilities manager,Top Secret
3362,Tanya Walker,16,Technical sales engineer,Confidential
3363,Pamela Allen,109,Conference centre manager,Top Secret
3364,Michelle Hoffman,50,"Merchandiser, retail",Confidential
3365,Tamara Vance,198,"Engineer, manufacturing",Secret
3366,Melissa Jackson,55,Geochemist,Confidential
3367,Robert Martinez,159,Chief Marketing Officer,Top Secret
3368,Thomas George,57,Health service manager,Top Secret
3369,Melissa Thomas,142,Graphic designer,Confidential
3370,Matthew Cooper,93,"Nurse, mental health",Top Secret
3371,Amanda Stanley,116,Community pharmacist,Top Secret
3372,Gerald Bradley,101,Associate Professor,Secret
3373,Michael Alvarez,28,Advertising account executive,Top Secret
3374,Howard Moore,189,Maintenance engineer,Confidential
3375,Shelby Vasquez,9,"Psychotherapist, dance movement",Confidential
3376,Andrew Ferguson,27,Retail manager,Confidential
3377,Ann Allen,145,"Civil engineer, consulting",Confidential
3378,Kathleen Haley,124,Charity fundraiser,Confidential
3379,Gary Walls,93,Orthoptist,Secret
3380,Danielle Reid,99,"Optician, dispensing",Secret
3381,Timothy Taylor DDS,106,"Producer, television/film/video",Top Secret
3382,David Thompson,16,"Investment banker, corporate",Secret
3383,Richard Martinez,108,Water engineer,Confidential
3384,Thomas Morris,49,"Administrator, sports",Confidential
3385,Chelsea Chavez,11,Careers information officer,Confidential
3386,Darren Martin,90,Dentist,Confidential
3387,Tracy Harris,169,Video editor,Confidential
3388,Laura Fuller,129,Acupuncturist,Top Secret
3389,John Scott,147,Legal executive,Top Secret
3390,Patrick Wallace,88,Solicitor,Confidential
3391,Eric Hill,53,Chartered certified accountant,Secret
3392,Jonathan Weaver,163,Senior tax professional/tax inspector,Confidential
3393,Lauren Anderson,46,Theme park manager,Confidential
3394,Erika Johnson,122,Politician's assistant,Secret
3395,Hailey Estrada,75,Insurance broker,Top Secret
3396,Joshua Kane,149,"Editor, film/video",Confidential
3397,Lee Christian,162,Volunteer coordinator,Confidential
3398,Jennifer Warner,159,"Scientist, physiological",Secret
3399,Mindy Parks,61,Associate Professor,Confidential
3400,Thomas Peterson,77,"Surveyor, hydrographic",Secret
3401,Sandy Riley,168,Personal assistant,Confidential
3402,Alex Sanders,151,Trading standards officer,Top Secret
